customer_id,interaction_type,interaction_outcome,payment_method,payment_status,Transaction_type,TheLastTransDate,Months_Since_Last_Transaction,Target
2450,Feedback,Unresolved,Credit Card,Refunded,Refund,2022-05-27,29,0
2450,Feedback,Unresolved,PayPal,Refunded,Refund,2022-05-27,29,0
2450,Support Request,Implemented,Credit Card,Refunded,Refund,2022-05-27,29,0
2450,Support Request,Implemented,PayPal,Refunded,Refund,2022-05-27,29,0
2450,Support Request,Unresolved,Credit Card,Refunded,Refund,2022-05-27,29,0
2450,Support Request,Unresolved,PayPal,Refunded,Refund,2022-05-27,29,0
671,Feedback,Resolved,Credit Card,Refunded,Purchase,2022-05-27,29,0
671,Support Request,Pending,Credit Card,Refunded,Purchase,2022-05-27,29,0
783,Complaint,Implemented,Debit Card,Pending,Refund,2022-05-28,29,0
783,Complaint,Implemented,PayPal,Refunded,Purchase,2022-05-28,29,0
2812,Complaint,Implemented,Debit Card,Completed,Refund,2022-05-28,29,0
2812,Complaint,Implemented,Debit Card,Refunded,Purchase,2022-05-28,29,0
2812,Feedback,Implemented,Debit Card,Completed,Refund,2022-05-28,29,0
2812,Feedback,Implemented,Debit Card,Refunded,Purchase,2022-05-28,29,0
3568,Feedback,Resolved,Debit Card,Completed,Purchase,2022-05-28,29,0
3568,Support Request,Implemented,Debit Card,Completed,Purchase,2022-05-28,29,0
8662,Support Request,Resolved,PayPal,Pending,Refund,2022-05-28,29,0
2171,Support Request,Resolved,Credit Card,Pending,Purchase,2022-05-29,29,0
1632,Complaint,Implemented,Credit Card,Refunded,Purchase,2022-05-29,29,0
1632,Complaint,Implemented,Credit Card,Refunded,Refund,2022-05-29,29,0
1632,Complaint,Implemented,Debit Card,Completed,Refund,2022-05-29,29,0
1632,Complaint,Unresolved,Credit Card,Refunded,Purchase,2022-05-29,29,0
1632,Complaint,Unresolved,Credit Card,Refunded,Refund,2022-05-29,29,0
1632,Complaint,Unresolved,Debit Card,Completed,Refund,2022-05-29,29,0
2433,Feedback,Resolved,Credit Card,Pending,Refund,2022-05-30,29,0
2433,Feedback,Resolved,PayPal,Refunded,Purchase,2022-05-30,29,0
2433,Support Request,Resolved,Credit Card,Pending,Refund,2022-05-30,29,0
2433,Support Request,Resolved,PayPal,Refunded,Purchase,2022-05-30,29,0
2346,Feedback,Unresolved,PayPal,Refunded,Purchase,2022-05-30,29,0
636,Feedback,Unresolved,PayPal,Refunded,Refund,2022-05-30,29,0
6814,Support Request,Implemented,Debit Card,Completed,Purchase,2022-05-30,29,0
3669,Complaint,Resolved,PayPal,Completed,Refund,2022-06-01,28,0
3669,Feedback,Resolved,PayPal,Completed,Refund,2022-06-01,28,0
4353,Complaint,Pending,PayPal,Completed,Purchase,2022-06-01,28,0
3371,Feedback,Pending,Credit Card,Pending,Refund,2022-06-02,28,0
2790,Feedback,Pending,Credit Card,Refunded,Purchase,2022-06-03,28,0
2790,Feedback,Unresolved,Credit Card,Refunded,Purchase,2022-06-03,28,0
6750,Feedback,Resolved,Credit Card,Refunded,Refund,2022-06-03,28,0
8954,Complaint,Implemented,Credit Card,Pending,Refund,2022-06-03,28,0
8954,Complaint,Implemented,PayPal,Pending,Refund,2022-06-03,28,0
10152,Support Request,Pending,Credit Card,Completed,Refund,2022-06-04,28,0
10152,Support Request,Unresolved,Credit Card,Completed,Refund,2022-06-04,28,0
4420,Support Request,Implemented,Debit Card,Completed,Purchase,2022-06-04,28,0
4420,Support Request,Resolved,Debit Card,Completed,Purchase,2022-06-04,28,0
4581,Feedback,Pending,Debit Card,Refunded,Purchase,2022-06-04,28,0
4581,Feedback,Pending,PayPal,Pending,Purchase,2022-06-04,28,0
4581,Support Request,Resolved,Debit Card,Refunded,Purchase,2022-06-04,28,0
4581,Support Request,Resolved,PayPal,Pending,Purchase,2022-06-04,28,0
5,Complaint,Pending,Credit Card,Refunded,Refund,2022-06-04,28,0
5,Support Request,Resolved,Credit Card,Refunded,Refund,2022-06-04,28,0
10584,Feedback,Unresolved,Credit Card,Completed,Purchase,2022-06-05,28,0
7555,Feedback,Resolved,Credit Card,Completed,Refund,2022-06-05,28,0
7555,Support Request,Resolved,Credit Card,Completed,Refund,2022-06-05,28,0
2365,Complaint,Implemented,Credit Card,Completed,Refund,2022-06-06,28,0
2365,Complaint,Implemented,Debit Card,Pending,Refund,2022-06-06,28,0
2365,Feedback,Implemented,Credit Card,Completed,Refund,2022-06-06,28,0
2365,Feedback,Implemented,Debit Card,Pending,Refund,2022-06-06,28,0
7565,Feedback,Implemented,Debit Card,Pending,Purchase,2022-06-07,28,0
7565,Feedback,Unresolved,Debit Card,Pending,Purchase,2022-06-07,28,0
8140,Support Request,Pending,Debit Card,Pending,Refund,2022-06-07,28,0
1691,Complaint,Resolved,Debit Card,Refunded,Refund,2022-06-08,28,0
1691,Complaint,Resolved,PayPal,Refunded,Refund,2022-06-08,28,0
1691,Feedback,Unresolved,Debit Card,Refunded,Refund,2022-06-08,28,0
1691,Feedback,Unresolved,PayPal,Refunded,Refund,2022-06-08,28,0
4397,Feedback,Pending,PayPal,Pending,Refund,2022-06-09,28,0
4455,Complaint,Unresolved,Credit Card,Refunded,Purchase,2022-06-09,28,0
4455,Complaint,Unresolved,Debit Card,Pending,Refund,2022-06-09,28,0
4455,Support Request,Resolved,Credit Card,Refunded,Purchase,2022-06-09,28,0
4455,Support Request,Resolved,Debit Card,Pending,Refund,2022-06-09,28,0
5006,Feedback,Unresolved,PayPal,Pending,Purchase,2022-06-09,28,0
5766,Complaint,Pending,Credit Card,Completed,Purchase,2022-06-09,28,0
10791,Feedback,Pending,Debit Card,Pending,Purchase,2022-06-09,28,0
10470,Feedback,Pending,PayPal,Pending,Refund,2022-06-10,28,0
10470,Feedback,Pending,PayPal,Refunded,Purchase,2022-06-10,28,0
5919,Complaint,Pending,Credit Card,Completed,Purchase,2022-06-10,28,0
5919,Complaint,Pending,PayPal,Completed,Refund,2022-06-10,28,0
5919,Support Request,Unresolved,Credit Card,Completed,Purchase,2022-06-10,28,0
5919,Support Request,Unresolved,PayPal,Completed,Refund,2022-06-10,28,0
6857,Feedback,Resolved,Credit Card,Refunded,Refund,2022-06-10,28,0
7714,Complaint,Implemented,PayPal,Completed,Purchase,2022-06-10,28,0
7714,Complaint,Implemented,PayPal,Refunded,Refund,2022-06-10,28,0
7714,Complaint,Pending,PayPal,Completed,Purchase,2022-06-10,28,0
7714,Complaint,Pending,PayPal,Refunded,Refund,2022-06-10,28,0
7714,Feedback,Unresolved,PayPal,Completed,Purchase,2022-06-10,28,0
7714,Feedback,Unresolved,PayPal,Refunded,Refund,2022-06-10,28,0
8179,Complaint,Implemented,Credit Card,Pending,Refund,2022-06-11,28,0
8179,Complaint,Unresolved,Credit Card,Pending,Refund,2022-06-11,28,0
3790,Complaint,Resolved,PayPal,Refunded,Refund,2022-06-12,28,0
3790,Feedback,Resolved,PayPal,Refunded,Refund,2022-06-12,28,0
4170,Complaint,Pending,Credit Card,Completed,Purchase,2022-06-13,28,0
4170,Complaint,Pending,Debit Card,Completed,Refund,2022-06-13,28,0
4170,Complaint,Pending,PayPal,Pending,Purchase,2022-06-13,28,0
7432,Support Request,Unresolved,Debit Card,Pending,Purchase,2022-06-13,28,0
8024,Complaint,Unresolved,Credit Card,Completed,Purchase,2022-06-14,28,0
8024,Complaint,Unresolved,Credit Card,Pending,Purchase,2022-06-14,28,0
8480,Complaint,Implemented,Credit Card,Completed,Purchase,2022-06-14,28,0
8480,Complaint,Resolved,Credit Card,Completed,Purchase,2022-06-14,28,0
8480,Support Request,Resolved,Credit Card,Completed,Purchase,2022-06-14,28,0
3155,Complaint,Implemented,Debit Card,Pending,Purchase,2022-06-14,28,0
3155,Complaint,Unresolved,Debit Card,Pending,Purchase,2022-06-14,28,0
3009,Support Request,Implemented,Debit Card,Refunded,Refund,2022-06-14,28,0
9106,Feedback,Resolved,Credit Card,Pending,Purchase,2022-06-15,28,0
9106,Feedback,Resolved,Credit Card,Pending,Refund,2022-06-15,28,0
9106,Feedback,Resolved,Debit Card,Completed,Refund,2022-06-15,28,0
9328,Complaint,Pending,Credit Card,Completed,Purchase,2022-06-15,28,0
9328,Complaint,Pending,Credit Card,Pending,Refund,2022-06-15,28,0
9328,Complaint,Pending,Credit Card,Refunded,Refund,2022-06-15,28,0
9328,Complaint,Pending,Debit Card,Pending,Purchase,2022-06-15,28,0
7651,Feedback,Unresolved,PayPal,Pending,Purchase,2022-06-16,28,0
1725,Feedback,Resolved,PayPal,Refunded,Refund,2022-06-16,28,0
1767,Complaint,Implemented,Credit Card,Completed,Purchase,2022-06-17,28,0
1767,Complaint,Implemented,Credit Card,Pending,Purchase,2022-06-17,28,0
1767,Complaint,Implemented,Credit Card,Pending,Refund,2022-06-17,28,0
1767,Complaint,Implemented,PayPal,Pending,Purchase,2022-06-17,28,0
1767,Complaint,Pending,Credit Card,Completed,Purchase,2022-06-17,28,0
1767,Complaint,Pending,Credit Card,Pending,Purchase,2022-06-17,28,0
1767,Complaint,Pending,Credit Card,Pending,Refund,2022-06-17,28,0
1767,Complaint,Pending,PayPal,Pending,Purchase,2022-06-17,28,0
1767,Complaint,Resolved,Credit Card,Completed,Purchase,2022-06-17,28,0
1767,Complaint,Resolved,Credit Card,Pending,Purchase,2022-06-17,28,0
1767,Complaint,Resolved,Credit Card,Pending,Refund,2022-06-17,28,0
1767,Complaint,Resolved,PayPal,Pending,Purchase,2022-06-17,28,0
1767,Feedback,Implemented,Credit Card,Completed,Purchase,2022-06-17,28,0
1767,Feedback,Implemented,Credit Card,Pending,Purchase,2022-06-17,28,0
1767,Feedback,Implemented,Credit Card,Pending,Refund,2022-06-17,28,0
1767,Feedback,Implemented,PayPal,Pending,Purchase,2022-06-17,28,0
1767,Feedback,Pending,Credit Card,Completed,Purchase,2022-06-17,28,0
1767,Feedback,Pending,Credit Card,Pending,Purchase,2022-06-17,28,0
1767,Feedback,Pending,Credit Card,Pending,Refund,2022-06-17,28,0
1767,Feedback,Pending,PayPal,Pending,Purchase,2022-06-17,28,0
5698,Complaint,Implemented,Credit Card,Pending,Refund,2022-06-17,28,0
5698,Complaint,Pending,Credit Card,Pending,Refund,2022-06-17,28,0
10282,Complaint,Resolved,PayPal,Completed,Refund,2022-06-17,28,0
10282,Feedback,Resolved,PayPal,Completed,Refund,2022-06-17,28,0
287,Support Request,Implemented,Credit Card,Pending,Refund,2022-06-18,28,0
287,Support Request,Implemented,Credit Card,Refunded,Purchase,2022-06-18,28,0
287,Support Request,Implemented,Debit Card,Completed,Refund,2022-06-18,28,0
3922,Support Request,Implemented,PayPal,Completed,Purchase,2022-06-18,28,0
3166,Feedback,Resolved,Credit Card,Pending,Purchase,2022-06-19,28,0
3166,Feedback,Resolved,Credit Card,Refunded,Purchase,2022-06-19,28,0
10004,Feedback,Resolved,PayPal,Pending,Refund,2022-06-19,28,0
10004,Support Request,Pending,PayPal,Pending,Refund,2022-06-19,28,0
10004,Support Request,Resolved,PayPal,Pending,Refund,2022-06-19,28,0
7334,Complaint,Unresolved,Credit Card,Refunded,Purchase,2022-06-19,28,0
7334,Complaint,Unresolved,Debit Card,Refunded,Refund,2022-06-19,28,0
7334,Support Request,Implemented,Credit Card,Refunded,Purchase,2022-06-19,28,0
7334,Support Request,Implemented,Debit Card,Refunded,Refund,2022-06-19,28,0
4238,Support Request,Pending,Credit Card,Completed,Purchase,2022-06-20,28,0
4238,Support Request,Resolved,Credit Card,Completed,Purchase,2022-06-20,28,0
4738,Complaint,Unresolved,Credit Card,Completed,Refund,2022-06-21,28,0
4738,Complaint,Unresolved,PayPal,Completed,Purchase,2022-06-21,28,0
4738,Complaint,Unresolved,PayPal,Completed,Refund,2022-06-21,28,0
4688,Support Request,Resolved,Credit Card,Completed,Refund,2022-06-21,28,0
4688,Support Request,Resolved,Credit Card,Refunded,Refund,2022-06-21,28,0
6954,Feedback,Unresolved,Credit Card,Completed,Purchase,2022-06-21,28,0
10034,Complaint,Pending,Credit Card,Refunded,Refund,2022-06-21,28,0
10034,Support Request,Implemented,Credit Card,Refunded,Refund,2022-06-21,28,0
9867,Support Request,Pending,PayPal,Refunded,Refund,2022-06-22,28,0
9867,Support Request,Unresolved,PayPal,Refunded,Refund,2022-06-22,28,0
10237,Feedback,Pending,Debit Card,Completed,Purchase,2022-06-22,28,0
10237,Feedback,Pending,PayPal,Completed,Refund,2022-06-22,28,0
5489,Complaint,Unresolved,Credit Card,Refunded,Refund,2022-06-22,28,0
5489,Feedback,Pending,Credit Card,Refunded,Refund,2022-06-22,28,0
5891,Feedback,Implemented,Debit Card,Refunded,Refund,2022-06-22,28,0
5891,Feedback,Implemented,PayPal,Completed,Purchase,2022-06-22,28,0
5891,Feedback,Unresolved,Debit Card,Refunded,Refund,2022-06-22,28,0
5891,Feedback,Unresolved,PayPal,Completed,Purchase,2022-06-22,28,0
5891,Support Request,Resolved,Debit Card,Refunded,Refund,2022-06-22,28,0
5891,Support Request,Resolved,PayPal,Completed,Purchase,2022-06-22,28,0
6448,Feedback,Pending,Credit Card,Completed,Purchase,2022-06-22,28,0
6448,Feedback,Pending,Debit Card,Refunded,Refund,2022-06-22,28,0
6448,Feedback,Pending,PayPal,Pending,Purchase,2022-06-22,28,0
1207,Support Request,Implemented,Credit Card,Completed,Purchase,2022-06-22,28,0
1207,Support Request,Implemented,PayPal,Completed,Purchase,2022-06-22,28,0
1207,Support Request,Resolved,Credit Card,Completed,Purchase,2022-06-22,28,0
1207,Support Request,Resolved,PayPal,Completed,Purchase,2022-06-22,28,0
3907,Feedback,Pending,Credit Card,Refunded,Refund,2022-06-23,28,0
3907,Feedback,Pending,Debit Card,Completed,Refund,2022-06-23,28,0
3686,Complaint,Resolved,Credit Card,Pending,Refund,2022-06-23,28,0
3686,Complaint,Resolved,PayPal,Pending,Refund,2022-06-23,28,0
9897,Complaint,Pending,PayPal,Refunded,Refund,2022-06-23,28,0
9897,Feedback,Implemented,PayPal,Refunded,Refund,2022-06-23,28,0
10478,Feedback,Pending,Credit Card,Pending,Purchase,2022-06-24,28,0
8676,Support Request,Pending,Credit Card,Completed,Refund,2022-06-24,28,0
6946,Complaint,Pending,Debit Card,Refunded,Refund,2022-06-24,28,0
6946,Feedback,Resolved,Debit Card,Refunded,Refund,2022-06-24,28,0
1165,Complaint,Unresolved,Debit Card,Completed,Refund,2022-06-24,28,0
1165,Support Request,Pending,Debit Card,Completed,Refund,2022-06-24,28,0
1441,Feedback,Implemented,Debit Card,Pending,Purchase,2022-06-24,28,0
1441,Feedback,Implemented,Debit Card,Pending,Refund,2022-06-24,28,0
2434,Support Request,Unresolved,Credit Card,Pending,Refund,2022-06-25,28,0
2434,Support Request,Unresolved,PayPal,Completed,Refund,2022-06-25,28,0
3134,Feedback,Unresolved,Debit Card,Completed,Purchase,2022-06-25,28,0
3134,Support Request,Implemented,Debit Card,Completed,Purchase,2022-06-25,28,0
4755,Support Request,Resolved,Credit Card,Refunded,Refund,2022-06-27,28,0
1060,Complaint,Unresolved,Credit Card,Completed,Refund,2022-06-27,28,0
8506,Support Request,Unresolved,Debit Card,Completed,Refund,2022-06-28,28,0
8329,Complaint,Pending,Credit Card,Refunded,Purchase,2022-06-28,28,0
8329,Feedback,Pending,Credit Card,Refunded,Purchase,2022-06-28,28,0
7306,Complaint,Unresolved,Credit Card,Completed,Purchase,2022-06-29,28,0
7306,Support Request,Resolved,Credit Card,Completed,Purchase,2022-06-29,28,0
6191,Feedback,Implemented,Debit Card,Pending,Refund,2022-06-29,28,0
4779,Complaint,Unresolved,Debit Card,Pending,Refund,2022-06-30,28,0
4779,Complaint,Unresolved,PayPal,Completed,Purchase,2022-06-30,28,0
2998,Complaint,Implemented,Debit Card,Pending,Refund,2022-07-01,27,0
3063,Feedback,Pending,Credit Card,Pending,Purchase,2022-07-02,27,0
3063,Feedback,Pending,Debit Card,Refunded,Refund,2022-07-02,27,0
3063,Support Request,Unresolved,Credit Card,Pending,Purchase,2022-07-02,27,0
3063,Support Request,Unresolved,Debit Card,Refunded,Refund,2022-07-02,27,0
191,Complaint,Unresolved,Credit Card,Completed,Purchase,2022-07-02,27,0
191,Complaint,Unresolved,Debit Card,Completed,Purchase,2022-07-02,27,0
191,Complaint,Unresolved,PayPal,Completed,Refund,2022-07-02,27,0
191,Feedback,Pending,Credit Card,Completed,Purchase,2022-07-02,27,0
191,Feedback,Pending,Debit Card,Completed,Purchase,2022-07-02,27,0
191,Feedback,Pending,PayPal,Completed,Refund,2022-07-02,27,0
7339,Feedback,Resolved,Credit Card,Refunded,Purchase,2022-07-02,27,0
7339,Feedback,Resolved,Credit Card,Refunded,Refund,2022-07-02,27,0
7339,Support Request,Resolved,Credit Card,Refunded,Purchase,2022-07-02,27,0
7339,Support Request,Resolved,Credit Card,Refunded,Refund,2022-07-02,27,0
7033,Support Request,Implemented,Credit Card,Refunded,Refund,2022-07-02,27,0
7938,Support Request,Implemented,PayPal,Refunded,Refund,2022-07-02,27,0
7938,Support Request,Pending,PayPal,Refunded,Refund,2022-07-02,27,0
9417,Complaint,Implemented,Credit Card,Refunded,Purchase,2022-07-02,27,0
9417,Complaint,Pending,Credit Card,Refunded,Purchase,2022-07-02,27,0
10795,Feedback,Resolved,Debit Card,Pending,Purchase,2022-07-03,27,0
10795,Feedback,Unresolved,Debit Card,Pending,Purchase,2022-07-03,27,0
1913,Feedback,Resolved,PayPal,Pending,Purchase,2022-07-03,27,0
4797,Feedback,Resolved,PayPal,Completed,Purchase,2022-07-03,27,0
4797,Feedback,Resolved,PayPal,Refunded,Refund,2022-07-03,27,0
3331,Feedback,Pending,Credit Card,Pending,Purchase,2022-07-04,27,0
3331,Feedback,Pending,PayPal,Completed,Refund,2022-07-04,27,0
3331,Feedback,Pending,PayPal,Pending,Purchase,2022-07-04,27,0
9522,Feedback,Pending,Debit Card,Completed,Purchase,2022-07-04,27,0
7835,Feedback,Implemented,Credit Card,Completed,Refund,2022-07-04,27,0
7835,Feedback,Implemented,Credit Card,Pending,Purchase,2022-07-04,27,0
7835,Feedback,Implemented,Credit Card,Refunded,Refund,2022-07-04,27,0
7835,Support Request,Unresolved,Credit Card,Completed,Refund,2022-07-04,27,0
7835,Support Request,Unresolved,Credit Card,Pending,Purchase,2022-07-04,27,0
7835,Support Request,Unresolved,Credit Card,Refunded,Refund,2022-07-04,27,0
5272,Support Request,Resolved,Debit Card,Pending,Refund,2022-07-05,27,0
9560,Complaint,Unresolved,Credit Card,Pending,Refund,2022-07-06,27,0
9560,Support Request,Resolved,Credit Card,Pending,Refund,2022-07-06,27,0
9114,Feedback,Resolved,Debit Card,Completed,Refund,2022-07-06,27,0
9114,Support Request,Implemented,Debit Card,Completed,Refund,2022-07-06,27,0
9114,Support Request,Pending,Debit Card,Completed,Refund,2022-07-06,27,0
3196,Support Request,Implemented,PayPal,Refunded,Refund,2022-07-07,27,0
3198,Feedback,Pending,Credit Card,Completed,Purchase,2022-07-07,27,0
3198,Feedback,Pending,PayPal,Completed,Refund,2022-07-07,27,0
2928,Complaint,Implemented,Credit Card,Refunded,Purchase,2022-07-07,27,0
2928,Feedback,Unresolved,Credit Card,Refunded,Purchase,2022-07-07,27,0
5063,Support Request,Pending,Credit Card,Completed,Purchase,2022-07-08,27,0
4083,Complaint,Implemented,Debit Card,Pending,Refund,2022-07-08,27,0
2283,Complaint,Implemented,Debit Card,Refunded,Purchase,2022-07-08,27,0
2283,Feedback,Pending,Debit Card,Refunded,Purchase,2022-07-08,27,0
2283,Support Request,Resolved,Debit Card,Refunded,Purchase,2022-07-08,27,0
288,Complaint,Implemented,Debit Card,Completed,Refund,2022-07-08,27,0
9173,Feedback,Unresolved,PayPal,Refunded,Refund,2022-07-08,27,0
7794,Complaint,Pending,Credit Card,Completed,Purchase,2022-07-08,27,0
7794,Complaint,Pending,Credit Card,Completed,Refund,2022-07-08,27,0
7794,Feedback,Pending,Credit Card,Completed,Purchase,2022-07-08,27,0
7794,Feedback,Pending,Credit Card,Completed,Refund,2022-07-08,27,0
6625,Support Request,Pending,Credit Card,Completed,Refund,2022-07-09,27,0
9184,Support Request,Resolved,PayPal,Pending,Refund,2022-07-09,27,0
8620,Support Request,Pending,Debit Card,Completed,Purchase,2022-07-09,27,0
2320,Complaint,Resolved,Credit Card,Refunded,Purchase,2022-07-09,27,0
2320,Complaint,Resolved,Debit Card,Pending,Refund,2022-07-09,27,0
4223,Complaint,Unresolved,Credit Card,Refunded,Refund,2022-07-09,27,0
4223,Complaint,Unresolved,PayPal,Refunded,Refund,2022-07-09,27,0
3303,Support Request,Resolved,Credit Card,Pending,Refund,2022-07-09,27,0
3303,Support Request,Resolved,PayPal,Refunded,Purchase,2022-07-09,27,0
1223,Support Request,Pending,PayPal,Refunded,Refund,2022-07-10,27,0
6215,Feedback,Unresolved,Credit Card,Refunded,Purchase,2022-07-10,27,0
6215,Feedback,Unresolved,PayPal,Refunded,Refund,2022-07-10,27,0
1350,Feedback,Implemented,Debit Card,Completed,Purchase,2022-07-11,27,0
1350,Feedback,Implemented,Debit Card,Refunded,Purchase,2022-07-11,27,0
1350,Feedback,Pending,Debit Card,Completed,Purchase,2022-07-11,27,0
1350,Feedback,Pending,Debit Card,Refunded,Purchase,2022-07-11,27,0
4218,Complaint,Implemented,Credit Card,Pending,Refund,2022-07-12,27,0
4218,Complaint,Unresolved,Credit Card,Pending,Refund,2022-07-12,27,0
10657,Feedback,Implemented,PayPal,Refunded,Purchase,2022-07-12,27,0
10657,Feedback,Pending,PayPal,Refunded,Purchase,2022-07-12,27,0
8387,Support Request,Implemented,Credit Card,Refunded,Refund,2022-07-13,27,0
7822,Support Request,Unresolved,Credit Card,Completed,Refund,2022-07-13,27,0
7822,Support Request,Unresolved,Credit Card,Pending,Purchase,2022-07-13,27,0
3741,Feedback,Pending,Credit Card,Refunded,Purchase,2022-07-13,27,0
